query,label,type,file_path,score,snippet
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8515,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/test.md,0.8579,hey i am Shreyansh i am a cse student at jiit im in my second year of college im
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/04_urban_forests.md,0.859,"City planners carefully select tree species based on climate, available space, m"
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8712,# Global Energy Geopolitics
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.8855,## Setup and Usage ```bash
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8858,## Section 24: Cloud Concept 24  Cloud computing provides on-demand access to co
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8883,## Era 20  Navigation has evolved from observing stars and coastlines to using s
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8894,## Era 23  Navigation has evolved from observing stars and coastlines to using s
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8902,## Era 25  Navigation has evolved from observing stars and coastlines to using s
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.8903,<br>
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.8903,<br>
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.8903,<br>
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8919,## Era 22  Navigation has evolved from observing stars and coastlines to using s
weather forecast for tomorrow,irrelevant,text,/home/ssrivastava/Downloads/test/04_arctic_geopolitics.md,0.8925,# Arctic Geopolitics  Climate change is making the Arctic increasingly accessibl
weather forecast for tomorrow,irrelevant,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.839,
weather forecast for tomorrow,irrelevant,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.846,
weather forecast for tomorrow,irrelevant,image,/home/ssrivastava/Downloads/test/dog.jpg,0.9214,
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6975,# History of Navigation
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.7888,## Era 1  Navigation has evolved from observing stars and coastlines to using sa
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.792,## Era 9  Navigation has evolved from observing stars and coastlines to using sa
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.7923,## Era 3  Navigation has evolved from observing stars and coastlines to using sa
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.7947,## Era 4  Navigation has evolved from observing stars and coastlines to using sa
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.7955,## Era 14  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.7996,## Era 16  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8012,## Era 2  Navigation has evolved from observing stars and coastlines to using sa
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.802,## Era 10  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8023,## Era 8  Navigation has evolved from observing stars and coastlines to using sa
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8031,## Era 7  Navigation has evolved from observing stars and coastlines to using sa
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8056,## Era 13  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8065,## Era 15  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8076,## Era 12  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8089,## Era 23  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8105,## Era 24  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8124,## Era 22  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8152,## Era 11  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8153,## Era 17  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8154,## Era 19  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8174,## Era 20  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8176,## Era 6  Navigation has evolved from observing stars and coastlines to using sa
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8178,## Era 5  Navigation has evolved from observing stars and coastlines to using sa
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8185,## Era 21  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8213,## Era 18  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.8214,## Era 25  Navigation has evolved from observing stars and coastlines to using s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/01_linux_basics.md,0.8441,"Learning a handful of commands such as `ls`, `cd`, `pwd`, `cp`, `mv`, `rm`, and "
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.8477,## Architecture & Technology Stack  * **Language:** Python 3.8+ * **Asynchronous
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.8627,## License  This project is open-source and available under the standard MIT Lic
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/01_linux_basics.md,0.8891,# Linux Basics  Linux is a family of open-source operating systems built around 
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/03_indo_pacific.md,0.89,# Indo-Pacific  The Indo-Pacific connects the Indian and Pacific Oceans and has 
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.8984,## Features  * **Asynchronous Data Retrieval:** Utilizes `aiohttp` and `asyncio`
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/01_linux_basics.md,0.9015,A Linux file system starts from the root directory (`/`). Common directories inc
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/03_indo_pacific.md,0.9016,"Countries such as India, Japan, Australia, the United States, China, and ASEAN m"
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/03_indo_pacific.md,0.9027,The region contains several critical sea lanes through which a significant porti
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.9087,### **~~demo video aur screenshots idhar lagadena baad me~~**  <br>
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/test.md,0.9093,hey i am Shreyansh i am a cse student at jiit im in my second year of college im
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.9134,## Tech Stack  | Category | Tools | |---|---| | Language | Python | | CLI | [Typ
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.9172,cortex info              # show tracked directories cortex track <dir>       # s
history of the roman empire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9174,"## Topic 1  Waste management includes collection, transportation, sorting, recyc"
history of the roman empire,irrelevant,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.86,
history of the roman empire,irrelevant,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.8744,
history of the roman empire,irrelevant,image,/home/ssrivastava/Downloads/test/dog.jpg,0.9607,
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.8392,"<div align=""center"">"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/03_watches.md,0.8743,"Key components include the mainspring, balance wheel, escapement, dial, and move"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.8856,## License  This project is open-source and available under the standard MIT Lic
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9011,"Modern approaches emphasize reducing waste generation, reusing products, compost"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.9011,## License   [GNU General Public License v3.0 (GPLv3)](LICENSE)
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9028,### v1.1.0 - Added unauthenticated mode (no token required) - Added --token flag
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9128,"To remove the saved token and fall back to unauthenticated requests, run: ```bas"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/01_linux_basics.md,0.9294,"Learning a handful of commands such as `ls`, `cd`, `pwd`, `cp`, `mv`, `rm`, and "
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/02_git_workflow.md,0.9302,A typical workflow begins with cloning a repository using `git clone`. Developer
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9324,<br>  The token is securely stored in your local home directory (`~/.gitinsight`
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9352,### v1.0.0 - Initial release    <br>
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9357,## Contents  * [Features](#features) * [Installation](#installation) * [Configur
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9373,### Getting Your Token  1. Go to [GitHub Settings → Developer Settings → Persona
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/02_git_workflow.md,0.9429,"Good commit messages are concise but descriptive. Instead of writing ""fixed stuf"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9432,# Waste Management and Recycling
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.9454,### **~~demo video aur screenshots idhar lagadena baad me~~**  <br>
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/02_cave_exploration.md,0.9475,"# Cave Exploration  Cave exploration, also called caving or spelunking, involves"
how to fix a flat tire,irrelevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.9541,## Era 12  Navigation has evolved from observing stars and coastlines to using s
how to fix a flat tire,irrelevant,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.8897,
how to fix a flat tire,irrelevant,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.8908,
how to fix a flat tire,irrelevant,image,/home/ssrivastava/Downloads/test/dog.jpg,0.9022,
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/01_beekeeping.md,0.8277,# Beekeeping Basics  Beekeeping is the practice of maintaining honey bee colonie
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/03_ai_overview.md,0.846,Machine Learning is a subset of AI where algorithms learn from data rather than 
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/01_beekeeping.md,0.8591,Modern hives are designed with removable frames that allow beekeepers to inspect
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.8606,"Member nations regularly conduct joint exercises, share intelligence, and coordi"
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/04_web_security.md,0.8777,HTTPS encrypts communication between browsers and servers using TLS. Passwords s
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8858,## Section 4: Cloud Concept 4  Cloud computing provides on-demand access to comp
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8859,## Section 5: Cloud Concept 5  Cloud computing provides on-demand access to comp
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8865,## Section 25: Cloud Concept 25  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8869,## Section 2: Cloud Concept 2  Cloud computing provides on-demand access to comp
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/03_ai_overview.md,0.8879,# Artificial Intelligence Overview  Artificial Intelligence (AI) refers to syste
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/01_beekeeping.md,0.8879,"Honey production depends on healthy colonies, seasonal flowers, and weather cond"
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.888,## Section 8: Cloud Concept 8  Cloud computing provides on-demand access to comp
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8902,## Section 20: Cloud Concept 20  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8909,## Section 7: Cloud Concept 7  Cloud computing provides on-demand access to comp
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8914,## Section 11: Cloud Concept 11  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8927,## Section 10: Cloud Concept 10  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8929,## Section 1: Cloud Concept 1  Cloud computing provides on-demand access to comp
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.8946,<br>
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.8946,<br>
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.8946,<br>
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/01_beekeeping.md,0.895,"Responsible beekeeping emphasizes disease management, habitat conservation, and "
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8983,## Section 21: Cloud Concept 21  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/03_indo_pacific.md,0.8983,# Indo-Pacific  The Indo-Pacific connects the Indian and Pacific Oceans and has 
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8984,## Section 3: Cloud Concept 3  Cloud computing provides on-demand access to comp
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/04_web_security.md,0.8986,"Authentication verifies identity, while authorization determines permitted actio"
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8996,## Section 22: Cloud Concept 22  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9007,## Section 15: Cloud Concept 15  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9011,## Section 23: Cloud Concept 23  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9013,## Section 14: Cloud Concept 14  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9014,## Section 9: Cloud Concept 9  Cloud computing provides on-demand access to comp
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.903,## Section 17: Cloud Concept 17  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/03_indo_pacific.md,0.9049,"Countries such as India, Japan, Australia, the United States, China, and ASEAN m"
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.906,## Section 12: Cloud Concept 12  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9081,## Section 16: Cloud Concept 16  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/02_cave_exploration.md,0.9086,"# Cave Exploration  Cave exploration, also called caving or spelunking, involves"
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9088,## Section 18: Cloud Concept 18  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9118,## Section 6: Cloud Concept 6  Cloud computing provides on-demand access to comp
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9125,## Section 24: Cloud Concept 24  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9127,## Section 13: Cloud Concept 13  Cloud computing provides on-demand access to co
what is quantum entanglement,irrelevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.9149,"Modern approaches emphasize reducing waste generation, reusing products, compost"
what is quantum entanglement,irrelevant,image,/home/ssrivastava/Downloads/test/dog.jpg,0.8783,
what is quantum entanglement,irrelevant,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.9133,
what is quantum entanglement,irrelevant,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.9142,
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/03_ai_overview.md,0.7274,Machine Learning is a subset of AI where algorithms learn from data rather than 
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/01_linux_basics.md,0.7451,"File permissions are another important concept. Every file has read, write, and "
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/02_git_workflow.md,0.7489,A typical workflow begins with cloning a repository using `git clone`. Developer
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/01_beekeeping.md,0.7493,# Beekeeping Basics  Beekeeping is the practice of maintaining honey bee colonie
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
